SETTLEMENTDATE,RRP,DAYTYPE,MONTH,HOUR,YEAR,DAY
2023-03-13 17:00,105.1858333,1,3,18,2023,13
2023-03-13 18:00,117.5466667,1,3,19,2023,13
2023-03-13 19:00,97.78416667,1,3,20,2023,13
2023-03-13 20:00,103.4283333,1,3,21,2023,13
2023-03-13 21:00,94.71583333,1,3,22,2023,13
2023-03-13 22:00,86.00416667,1,3,23,2023,13
2023-03-13 23:00,90.4775,1,3,24,2023,13
2023-03-14 00:00,89.03583333,1,3,1,2023,14
2023-03-14 01:00,82.97416667,1,3,2,2023,14
2023-03-14 02:00,81.67416667,1,3,3,2023,14
2023-03-14 03:00,79.56666667,1,3,4,2023,14
2023-03-14 04:00,80.67083333,1,3,5,2023,14
2023-03-14 05:00,96.6125,1,3,6,2023,14
2023-03-14 06:00,105.8958333,1,3,7,2023,14
2023-03-14 07:00,74.09666667,1,3,8,2023,14
2023-03-14 08:00,75.15333333,1,3,9,2023,14
2023-03-14 09:00,81.4,1,3,10,2023,14
2023-03-14 10:00,85.29583333,1,3,11,2023,14
2023-03-14 11:00,78.25333333,1,3,12,2023,14
2023-03-14 12:00,99.65,1,3,13,2023,14
2023-03-14 13:00,89.18916667,1,3,14,2023,14
2023-03-14 14:00,82.04333333,1,3,15,2023,14
2023-03-14 15:00,108.825,1,3,16,2023,14
2023-03-14 16:00,134.4675,1,3,17,2023,14
2023-03-14 17:00,182.3225,1,3,18,2023,14
2023-03-14 18:00,299.9058333,1,3,19,2023,14
2023-03-14 19:00,181.2925,1,3,20,2023,14
2023-03-14 20:00,103.5558333,1,3,21,2023,14
2023-03-14 21:00,109.8516667,1,3,22,2023,14
2023-03-14 22:00,109.3083333,1,3,23,2023,14
2023-03-14 23:00,109.1925,1,3,24,2023,14
2023-03-15 00:00,103.9075,1,3,1,2023,15
2023-03-15 01:00,94.06083333,1,3,2,2023,15
2023-03-15 02:00,81.95166667,1,3,3,2023,15
2023-03-15 03:00,86.18833333,1,3,4,2023,15
2023-03-15 04:00,94.0925,1,3,5,2023,15
2023-03-15 05:00,100.1416667,1,3,6,2023,15
2023-03-15 06:00,111.2233333,1,3,7,2023,15
2023-03-15 07:00,79.665,1,3,8,2023,15
2023-03-15 08:00,67.19833333,1,3,9,2023,15
2023-03-15 09:00,38.76833333,1,3,10,2023,15
2023-03-15 10:00,32.86416667,1,3,11,2023,15
2023-03-15 11:00,62.765,1,3,12,2023,15
2023-03-15 12:00,67.53166667,1,3,13,2023,15
2023-03-15 13:00,101.62,1,3,14,2023,15
2023-03-15 14:00,103.7666667,1,3,15,2023,15
2023-03-15 15:00,115.6925,1,3,16,2023,15
2023-03-15 16:00,111.4983333,1,3,17,2023,15
2023-03-15 17:00,162.115,1,3,18,2023,15
2023-03-15 18:00,211.0141667,1,3,19,2023,15
2023-03-15 19:00,221.2825,1,3,20,2023,15
2023-03-15 20:00,133.645,1,3,21,2023,15
2023-03-15 21:00,126.1358333,1,3,22,2023,15
2023-03-15 22:00,119.4483333,1,3,23,2023,15
2023-03-15 23:00,102.6433333,1,3,24,2023,15
2023-03-16 00:00,89.9375,1,3,1,2023,16
2023-03-16 01:00,87.60833333,1,3,2,2023,16
2023-03-16 02:00,76.9225,1,3,3,2023,16
2023-03-16 03:00,73.5775,1,3,4,2023,16
2023-03-16 04:00,70.67666667,1,3,5,2023,16
2023-03-16 05:00,98.71833333,1,3,6,2023,16
2023-03-16 06:00,146.8041667,1,3,7,2023,16
2023-03-16 07:00,59.98666667,1,3,8,2023,16
2023-03-16 08:00,39.44166667,1,3,9,2023,16
2023-03-16 09:00,17.745,1,3,10,2023,16
2023-03-16 10:00,34.2425,1,3,11,2023,16
2023-03-16 11:00,25.925,1,3,12,2023,16
2023-03-16 12:00,23.41,1,3,13,2023,16
2023-03-16 13:00,54.6975,1,3,14,2023,16
2023-03-16 14:00,36.52666667,1,3,15,2023,16
2023-03-16 15:00,103.305,1,3,16,2023,16
2023-03-16 16:00,311.075,1,3,17,2023,16
2023-03-16 17:00,1728.878333,1,3,18,2023,16
2023-03-16 18:00,7651.789167,1,3,19,2023,16
2023-03-16 19:00,267.5675,1,3,20,2023,16
2023-03-16 20:00,140.5525,1,3,21,2023,16
2023-03-16 21:00,99.40083333,1,3,22,2023,16
2023-03-16 22:00,102.7333333,1,3,23,2023,16
2023-03-16 23:00,92.305,1,3,24,2023,16
2023-03-17 00:00,92.49083333,1,3,1,2023,17
2023-03-17 01:00,88.50166667,1,3,2,2023,17
2023-03-17 02:00,91.12416667,1,3,3,2023,17
2023-03-17 03:00,93.27583333,1,3,4,2023,17
2023-03-17 04:00,98.90416667,1,3,5,2023,17
2023-03-17 05:00,144.3025,1,3,6,2023,17
2023-03-17 06:00,199.6491667,1,3,7,2023,17
2023-03-17 07:00,83.72666667,1,3,8,2023,17
2023-03-17 08:00,85.0675,1,3,9,2023,17
2023-03-17 09:00,55.135,1,3,10,2023,17
2023-03-17 10:00,58.44083333,1,3,11,2023,17
2023-03-17 11:00,57.62916667,1,3,12,2023,17
2023-03-17 12:00,75.03,1,3,13,2023,17
2023-03-17 13:00,87.25166667,1,3,14,2023,17
2023-03-17 14:00,46.5925,1,3,15,2023,17
2023-03-17 15:00,205.3125,1,3,16,2023,17
2023-03-17 16:00,205.1616667,1,3,17,2023,17
2023-03-17 17:00,2248.181667,1,3,18,2023,17
2023-03-17 18:00,1080.354167,1,3,19,2023,17
2023-03-17 19:00,223.9491667,1,3,20,2023,17
2023-03-17 20:00,148.6833333,1,3,21,2023,17
2023-03-17 21:00,123.325,1,3,22,2023,17
2023-03-17 22:00,117.7058333,1,3,23,2023,17
2023-03-17 23:00,88.41083333,1,3,24,2023,17
2023-03-18 00:00,85.92,0,3,1,2023,18
2023-03-18 01:00,84.8275,0,3,2,2023,18
2023-03-18 02:00,82.84333333,0,3,3,2023,18
2023-03-18 03:00,79.71833333,0,3,4,2023,18
2023-03-18 04:00,81.62333333,0,3,5,2023,18
2023-03-18 05:00,90.01,0,3,6,2023,18
2023-03-18 06:00,84.65416667,0,3,7,2023,18
2023-03-18 07:00,44.23916667,0,3,8,2023,18
2023-03-18 08:00,35.605,0,3,9,2023,18
2023-03-18 09:00,27.49833333,0,3,10,2023,18
2023-03-18 10:00,8.983333333,0,3,11,2023,18
2023-03-18 11:00,17.0575,0,3,12,2023,18
2023-03-18 12:00,16.71583333,0,3,13,2023,18
2023-03-18 13:00,43.89166667,0,3,14,2023,18
2023-03-18 14:00,46.85083333,0,3,15,2023,18
2023-03-18 15:00,76.3675,0,3,16,2023,18
2023-03-18 16:00,87.63333333,0,3,17,2023,18
2023-03-18 17:00,216.1791667,0,3,18,2023,18
2023-03-18 18:00,224.6941667,0,3,19,2023,18
2023-03-18 19:00,115.5716667,0,3,20,2023,18
2023-03-18 20:00,112.7,0,3,21,2023,18
2023-03-18 21:00,104.0408333,0,3,22,2023,18
2023-03-18 22:00,106.1741667,0,3,23,2023,18
2023-03-18 23:00,101.4091667,0,3,24,2023,18
2023-03-19 00:00,91.3225,0,3,1,2023,19
2023-03-19 01:00,89.3725,0,3,2,2023,19
2023-03-19 02:00,90.3,0,3,3,2023,19
2023-03-19 03:00,92.065,0,3,4,2023,19
2023-03-19 04:00,89.72416667,0,3,5,2023,19
2023-03-19 05:00,89.76333333,0,3,6,2023,19
2023-03-19 06:00,89.75166667,0,3,7,2023,19
2023-03-19 07:00,56.02416667,0,3,8,2023,19
2023-03-19 08:00,42.38833333,0,3,9,2023,19
2023-03-19 09:00,43.945,0,3,10,2023,19
2023-03-19 10:00,23.17083333,0,3,11,2023,19
2023-03-19 11:00,62.9325,0,3,12,2023,19
2023-03-19 12:00,73.015,0,3,13,2023,19
2023-03-19 13:00,78.525,0,3,14,2023,19
2023-03-19 14:00,78.585,0,3,15,2023,19
2023-03-19 15:00,82.645,0,3,16,2023,19
2023-03-19 16:00,131.505,0,3,17,2023,19
2023-03-19 17:00,1491.355,0,3,18,2023,19
2023-03-19 18:00,142.2316667,0,3,19,2023,19
2023-03-19 19:00,122.645,0,3,20,2023,19
2023-03-19 20:00,101.73,0,3,21,2023,19
2023-03-19 21:00,92.075,0,3,22,2023,19
2023-03-19 22:00,89.98333333,0,3,23,2023,19
2023-03-19 23:00,72.03583333,0,3,24,2023,19
2023-03-20 00:00,87.79416667,1,3,1,2023,20
2023-03-20 01:00,85.00666667,1,3,2,2023,20
2023-03-20 02:00,83.3,1,3,3,2023,20
2023-03-20 03:00,74.305,1,3,4,2023,20
2023-03-20 04:00,67.39583333,1,3,5,2023,20
2023-03-20 05:00,84.53333333,1,3,6,2023,20
2023-03-20 06:00,89.66083333,1,3,7,2023,20
2023-03-20 07:00,56.5525,1,3,8,2023,20
2023-03-20 08:00,63.685,1,3,9,2023,20
2023-03-20 09:00,78.125,1,3,10,2023,20
2023-03-20 10:00,80.30916667,1,3,11,2023,20
2023-03-20 11:00,66.68833333,1,3,12,2023,20
2023-03-20 12:00,68.50583333,1,3,13,2023,20
2023-03-20 13:00,68.30083333,1,3,14,2023,20
2023-03-20 14:00,82.07416667,1,3,15,2023,20
2023-03-20 15:00,71.0775,1,3,16,2023,20
2023-03-20 16:00,75.14,1,3,17,2023,20
2023-03-20 17:00,66.8475,1,3,18,2023,20
2023-03-20 18:00,74.77166667,1,3,19,2023,20
2023-03-20 19:00,73.91666667,1,3,20,2023,20
2023-03-20 20:00,72.77416667,1,3,21,2023,20
2023-03-20 21:00,81.6675,1,3,22,2023,20
2023-03-20 22:00,90.85,1,3,23,2023,20
2023-03-20 23:00,85.15166667,1,3,24,2023,20
2023-03-21 00:00,64.9125,1,3,1,2023,21
2023-03-21 01:00,52.545,1,3,2,2023,21
2023-03-21 02:00,45.94166667,1,3,3,2023,21
2023-03-21 03:00,57.72333333,1,3,4,2023,21
2023-03-21 04:00,85.0525,1,3,5,2023,21
2023-03-21 05:00,93.98833333,1,3,6,2023,21
2023-03-21 06:00,118.6991667,1,3,7,2023,21
2023-03-21 07:00,88.68083333,1,3,8,2023,21
2023-03-21 08:00,87.91833333,1,3,9,2023,21
2023-03-21 09:00,89.37333333,1,3,10,2023,21
2023-03-21 10:00,81.57416667,1,3,11,2023,21
2023-03-21 11:00,89.41583333,1,3,12,2023,21
2023-03-21 12:00,90.15333333,1,3,13,2023,21
2023-03-21 13:00,100.9683333,1,3,14,2023,21
2023-03-21 14:00,113.2991667,1,3,15,2023,21
2023-03-21 15:00,100.3541667,1,3,16,2023,21
2023-03-21 16:00,92.02166667,1,3,17,2023,21
2023-03-21 17:00,147.1291667,1,3,18,2023,21
2023-03-21 18:00,242.7308333,1,3,19,2023,21
2023-03-21 19:00,120.5166667,1,3,20,2023,21
2023-03-21 20:00,108.1575,1,3,21,2023,21
2023-03-21 21:00,96.15833333,1,3,22,2023,21
2023-03-21 22:00,109.7866667,1,3,23,2023,21
2023-03-21 23:00,91.7775,1,3,24,2023,21
2023-03-22 00:00,97.01333333,1,3,1,2023,22
2023-03-22 01:00,91.93,1,3,2,2023,22
2023-03-22 02:00,102.6558333,1,3,3,2023,22
2023-03-22 03:00,108.7308333,1,3,4,2023,22
2023-03-22 04:00,99.94333333,1,3,5,2023,22
2023-03-22 05:00,122.4233333,1,3,6,2023,22
2023-03-22 06:00,183.0891667,1,3,7,2023,22
2023-03-22 07:00,112.9033333,1,3,8,2023,22
2023-03-22 08:00,99.86833333,1,3,9,2023,22
2023-03-22 09:00,86.54166667,1,3,10,2023,22
2023-03-22 10:00,81.64083333,1,3,11,2023,22
2023-03-22 11:00,67.45583333,1,3,12,2023,22
2023-03-22 12:00,96.33666667,1,3,13,2023,22
2023-03-22 13:00,90.52166667,1,3,14,2023,22
2023-03-22 14:00,93.5975,1,3,15,2023,22
2023-03-22 15:00,64.53083333,1,3,16,2023,22
2023-03-22 16:00,85.8175,1,3,17,2023,22
2023-03-22 17:00,133.7883333,1,3,18,2023,22
2023-03-22 18:00,142.78,1,3,19,2023,22
2023-03-22 19:00,95.74916667,1,3,20,2023,22
2023-03-22 20:00,95.3225,1,3,21,2023,22
2023-03-22 21:00,110.5508333,1,3,22,2023,22
2023-03-22 22:00,120.0083333,1,3,23,2023,22
2023-03-22 23:00,124.1258333,1,3,24,2023,22
2023-03-23 00:00,103.6366667,1,3,1,2023,23
2023-03-23 01:00,89.39166667,1,3,2,2023,23
2023-03-23 02:00,89.83583333,1,3,3,2023,23
2023-03-23 03:00,92.20083333,1,3,4,2023,23
2023-03-23 04:00,111.6783333,1,3,5,2023,23
2023-03-23 05:00,120.2358333,1,3,6,2023,23
2023-03-23 06:00,127.4783333,1,3,7,2023,23
2023-03-23 07:00,124.1258333,1,3,8,2023,23
2023-03-23 08:00,106.1433333,1,3,9,2023,23
2023-03-23 09:00,98.62083333,1,3,10,2023,23
2023-03-23 10:00,132.5275,1,3,11,2023,23
2023-03-23 11:00,118.9358333,1,3,12,2023,23
2023-03-23 12:00,90.1425,1,3,13,2023,23
2023-03-23 13:00,107.8183333,1,3,14,2023,23
2023-03-23 14:00,89.47,1,3,15,2023,23
2023-03-23 15:00,80.6025,1,3,16,2023,23
2023-03-23 16:00,75.17333333,1,3,17,2023,23
2023-03-23 17:00,250.4658333,1,3,18,2023,23
2023-03-23 18:00,182.1616667,1,3,19,2023,23
2023-03-23 19:00,127.0341667,1,3,20,2023,23
2023-03-23 20:00,117.9416667,1,3,21,2023,23
2023-03-23 21:00,112.3075,1,3,22,2023,23
2023-03-23 22:00,118.255,1,3,23,2023,23
2023-03-23 23:00,109.8841667,1,3,24,2023,23
2023-03-24 00:00,104.8308333,1,3,1,2023,24
2023-03-24 01:00,91.295,1,3,2,2023,24
2023-03-24 02:00,87.0075,1,3,3,2023,24
2023-03-24 03:00,89.76333333,1,3,4,2023,24
2023-03-24 04:00,106.8391667,1,3,5,2023,24
2023-03-24 05:00,110.4033333,1,3,6,2023,24
2023-03-24 06:00,139.7516667,1,3,7,2023,24
2023-03-24 07:00,91.86833333,1,3,8,2023,24
2023-03-24 08:00,70.5025,1,3,9,2023,24
2023-03-24 09:00,52.985,1,3,10,2023,24
2023-03-24 10:00,60.64583333,1,3,11,2023,24
2023-03-24 11:00,52.20916667,1,3,12,2023,24
2023-03-24 12:00,67.3025,1,3,13,2023,24
2023-03-24 13:00,70.18583333,1,3,14,2023,24
2023-03-24 14:00,85.2675,1,3,15,2023,24
2023-03-24 15:00,96.87916667,1,3,16,2023,24
2023-03-24 16:00,112.8608333,1,3,17,2023,24
2023-03-24 17:00,146.0391667,1,3,18,2023,24
2023-03-24 18:00,153.82,1,3,19,2023,24
2023-03-24 19:00,107.24,1,3,20,2023,24
2023-03-24 20:00,106.4766667,1,3,21,2023,24
2023-03-24 21:00,101.1275,1,3,22,2023,24
2023-03-24 22:00,101.4225,1,3,23,2023,24
2023-03-24 23:00,92.49,1,3,24,2023,24
2023-03-25 00:00,90.08333333,0,3,1,2023,25
2023-03-25 01:00,83.99,0,3,2,2023,25
2023-03-25 02:00,87.8425,0,3,3,2023,25
2023-03-25 03:00,89.3225,0,3,4,2023,25
2023-03-25 04:00,77.99333333,0,3,5,2023,25
2023-03-25 05:00,89.2,0,3,6,2023,25
2023-03-25 06:00,88.83083333,0,3,7,2023,25
2023-03-25 07:00,59.11333333,0,3,8,2023,25
2023-03-25 08:00,68.96666667,0,3,9,2023,25
2023-03-25 09:00,56.29666667,0,3,10,2023,25
2023-03-25 10:00,53.1825,0,3,11,2023,25
2023-03-25 11:00,47.57666667,0,3,12,2023,25
2023-03-25 12:00,65.61916667,0,3,13,2023,25
2023-03-25 13:00,64.73583333,0,3,14,2023,25
2023-03-25 14:00,63.17166667,0,3,15,2023,25
2023-03-25 15:00,65.085,0,3,16,2023,25
2023-03-25 16:00,58.53916667,0,3,17,2023,25
2023-03-25 17:00,132.67,0,3,18,2023,25
2023-03-25 18:00,115.3716667,0,3,19,2023,25
2023-03-25 19:00,88.53416667,0,3,20,2023,25
2023-03-25 20:00,89.15083333,0,3,21,2023,25
2023-03-25 21:00,86.42666667,0,3,22,2023,25
2023-03-25 22:00,89.995,0,3,23,2023,25
2023-03-25 23:00,89.51916667,0,3,24,2023,25
2023-03-26 00:00,87.55583333,0,3,1,2023,26
2023-03-26 01:00,67.00166667,0,3,2,2023,26
2023-03-26 02:00,57.05,0,3,3,2023,26
2023-03-26 03:00,64.5375,0,3,4,2023,26
2023-03-26 04:00,80.665,0,3,5,2023,26
2023-03-26 05:00,89.5275,0,3,6,2023,26
2023-03-26 06:00,90.25833333,0,3,7,2023,26
2023-03-26 07:00,78.07166667,0,3,8,2023,26
2023-03-26 08:00,53.6025,0,3,9,2023,26
2023-03-26 09:00,46.805,0,3,10,2023,26
2023-03-26 10:00,28.2325,0,3,11,2023,26
2023-03-26 11:00,38.035,0,3,12,2023,26
2023-03-26 12:00,66.75916667,0,3,13,2023,26
2023-03-26 13:00,67.80416667,0,3,14,2023,26
2023-03-26 14:00,78.25833333,0,3,15,2023,26
2023-03-26 15:00,93.66666667,0,3,16,2023,26
2023-03-26 16:00,118.8625,0,3,17,2023,26
2023-03-26 17:00,207.5458333,0,3,18,2023,26
2023-03-26 18:00,298.0741667,0,3,19,2023,26
2023-03-26 19:00,165.7508333,0,3,20,2023,26
2023-03-26 20:00,123.4891667,0,3,21,2023,26
2023-03-26 21:00,120.8625,0,3,22,2023,26
2023-03-26 22:00,118.1333333,0,3,23,2023,26
2023-03-26 23:00,114.2866667,0,3,24,2023,26
2023-03-27 00:00,119.4875,1,3,1,2023,27
2023-03-27 01:00,102.9991667,1,3,2,2023,27
2023-03-27 02:00,92.51833333,1,3,3,2023,27
2023-03-27 03:00,93.98,1,3,4,2023,27
2023-03-27 04:00,112.5991667,1,3,5,2023,27
2023-03-27 05:00,134.7741667,1,3,6,2023,27
2023-03-27 06:00,136.1175,1,3,7,2023,27
2023-03-27 07:00,107.0975,1,3,8,2023,27
2023-03-27 08:00,119.3275,1,3,9,2023,27
2023-03-27 09:00,112.4908333,1,3,10,2023,27
2023-03-27 10:00,109.8616667,1,3,11,2023,27
2023-03-27 11:00,102.445,1,3,12,2023,27
2023-03-27 12:00,111.2633333,1,3,13,2023,27
2023-03-27 13:00,115.9458333,1,3,14,2023,27
2023-03-27 14:00,109.9175,1,3,15,2023,27
2023-03-27 15:00,92.40416667,1,3,16,2023,27
2023-03-27 16:00,213.4483333,1,3,17,2023,27
2023-03-27 17:00,252.5983333,1,3,18,2023,27
2023-03-27 18:00,299.99,1,3,19,2023,27
2023-03-27 19:00,242.0733333,1,3,20,2023,27
2023-03-27 20:00,178.9475,1,3,21,2023,27
2023-03-27 21:00,148.2766667,1,3,22,2023,27
2023-03-27 22:00,149.1675,1,3,23,2023,27
2023-03-27 23:00,137.5866667,1,3,24,2023,27
2023-03-28 00:00,140.2391667,1,3,1,2023,28
2023-03-28 01:00,122.4566667,1,3,2,2023,28
2023-03-28 02:00,110.8116667,1,3,3,2023,28
2023-03-28 03:00,123.8475,1,3,4,2023,28
2023-03-28 04:00,145.7366667,1,3,5,2023,28
2023-03-28 05:00,168.8,1,3,6,2023,28
2023-03-28 06:00,267.0066667,1,3,7,2023,28
2023-03-28 07:00,122.5591667,1,3,8,2023,28
2023-03-28 08:00,122.8533333,1,3,9,2023,28
2023-03-28 09:00,119.4091667,1,3,10,2023,28
2023-03-28 10:00,112.2591667,1,3,11,2023,28
2023-03-28 11:00,117.38,1,3,12,2023,28
2023-03-28 12:00,123.6633333,1,3,13,2023,28
2023-03-28 13:00,133.9116667,1,3,14,2023,28
2023-03-28 14:00,142.15,1,3,15,2023,28
2023-03-28 15:00,116.4308333,1,3,16,2023,28
2023-03-28 16:00,149.8525,1,3,17,2023,28
2023-03-28 17:00,282.78,1,3,18,2023,28
2023-03-28 18:00,264.1,1,3,19,2023,28
2023-03-28 19:00,184.8166667,1,3,20,2023,28
2023-03-28 20:00,145.63,1,3,21,2023,28
2023-03-28 21:00,128.7866667,1,3,22,2023,28
2023-03-28 22:00,139.7125,1,3,23,2023,28
2023-03-28 23:00,130.8775,1,3,24,2023,28
2023-03-29 00:00,119.1041667,1,3,1,2023,29
2023-03-29 01:00,99.35833333,1,3,2,2023,29
2023-03-29 02:00,96.37833333,1,3,3,2023,29
2023-03-29 03:00,92.6725,1,3,4,2023,29
2023-03-29 04:00,95.96083333,1,3,5,2023,29
2023-03-29 05:00,105.3375,1,3,6,2023,29
2023-03-29 06:00,137.8883333,1,3,7,2023,29
2023-03-29 07:00,180.1,1,3,8,2023,29
2023-03-29 08:00,134.9058333,1,3,9,2023,29
2023-03-29 09:00,114.125,1,3,10,2023,29
2023-03-29 10:00,88.96416667,1,3,11,2023,29
2023-03-29 11:00,29.435,1,3,12,2023,29
2023-03-29 12:00,52.945,1,3,13,2023,29
2023-03-29 13:00,62.31083333,1,3,14,2023,29
2023-03-29 14:00,10.38416667,1,3,15,2023,29
2023-03-29 15:00,71.74833333,1,3,16,2023,29
2023-03-29 16:00,61.05166667,1,3,17,2023,29
2023-03-29 17:00,115.1633333,1,3,18,2023,29
2023-03-29 18:00,169.5033333,1,3,19,2023,29
2023-03-29 19:00,126.8341667,1,3,20,2023,29
2023-03-29 20:00,133.9841667,1,3,21,2023,29
2023-03-29 21:00,123.035,1,3,22,2023,29
2023-03-29 22:00,120.54,1,3,23,2023,29
2023-03-29 23:00,112.0908333,1,3,24,2023,29
2023-03-30 00:00,114.5541667,1,3,1,2023,30
2023-03-30 01:00,110.8241667,1,3,2,2023,30
2023-03-30 02:00,110.2191667,1,3,3,2023,30
2023-03-30 03:00,120.8341667,1,3,4,2023,30
2023-03-30 04:00,124.3916667,1,3,5,2023,30
2023-03-30 05:00,138.7616667,1,3,6,2023,30
2023-03-30 06:00,204.0908333,1,3,7,2023,30
2023-03-30 07:00,102.2666667,1,3,8,2023,30
2023-03-30 08:00,63.97583333,1,3,9,2023,30
2023-03-30 09:00,34.47833333,1,3,10,2023,30
2023-03-30 10:00,42.38666667,1,3,11,2023,30
2023-03-30 11:00,-10.86333333,1,3,12,2023,30
2023-03-30 12:00,-13.67166667,1,3,13,2023,30
2023-03-30 13:00,-3.781666667,1,3,14,2023,30
2023-03-30 14:00,9.874166667,1,3,15,2023,30
2023-03-30 15:00,81.55583333,1,3,16,2023,30
2023-03-30 16:00,78.52,1,3,17,2023,30
2023-03-30 17:00,211.7783333,1,3,18,2023,30
2023-03-30 18:00,212.0233333,1,3,19,2023,30
2023-03-30 19:00,130.0683333,1,3,20,2023,30
2023-03-30 20:00,132.82,1,3,21,2023,30
2023-03-30 21:00,124.1391667,1,3,22,2023,30
2023-03-30 22:00,107.1366667,1,3,23,2023,30
2023-03-30 23:00,104.1658333,1,3,24,2023,30
2023-03-31 00:00,95.28,1,3,1,2023,31
2023-03-31 01:00,82.01,1,3,2,2023,31
2023-03-31 02:00,74.99583333,1,3,3,2023,31
2023-03-31 03:00,86.73583333,1,3,4,2023,31
2023-03-31 04:00,107.785,1,3,5,2023,31
2023-03-31 05:00,136.8891667,1,3,6,2023,31
2023-03-31 06:00,141.5233333,1,3,7,2023,31
2023-03-31 07:00,76.805,1,3,8,2023,31
2023-03-31 08:00,73.145,1,3,9,2023,31
2023-03-31 09:00,39.79416667,1,3,10,2023,31
2023-03-31 10:00,4.980833333,1,3,11,2023,31
2023-03-31 11:00,12.76583333,1,3,12,2023,31
2023-03-31 12:00,1.094166667,1,3,13,2023,31
2023-03-31 13:00,8.4325,1,3,14,2023,31
2023-03-31 14:00,34.58833333,1,3,15,2023,31
2023-03-31 15:00,80.99,1,3,16,2023,31
2023-03-31 16:00,111.0991667,1,3,17,2023,31
2023-03-31 17:00,142.0841667,1,3,18,2023,31
2023-03-31 18:00,145.8391667,1,3,19,2023,31
2023-03-31 19:00,130.4016667,1,3,20,2023,31
2023-03-31 20:00,123.7041667,1,3,21,2023,31
2023-03-31 21:00,131.1266667,1,3,22,2023,31
2023-03-31 22:00,143,1,3,23,2023,31
2023-03-31 23:00,150.7616667,1,3,24,2023,31
2023-04-01 00:00,139.6383333,0,4,1,2023,1
2023-04-01 01:00,139.5683333,0,4,2,2023,1
2023-04-01 02:00,171.885,0,4,3,2023,1
2023-04-01 03:00,159.4783333,0,4,4,2023,1
2023-04-01 04:00,156.4291667,0,4,5,2023,1
2023-04-01 05:00,175.6325,0,4,6,2023,1
2023-04-01 06:00,197.7541667,0,4,7,2023,1
2023-04-01 07:00,121.9108333,0,4,8,2023,1
2023-04-01 08:00,66.66,0,4,9,2023,1
2023-04-01 09:00,81.17,0,4,10,2023,1
2023-04-01 10:00,115.8041667,0,4,11,2023,1
2023-04-01 11:00,85.9,0,4,12,2023,1
2023-04-01 12:00,101.5883333,0,4,13,2023,1
2023-04-01 13:00,132.5133333,0,4,14,2023,1
2023-04-01 14:00,213.7091667,0,4,15,2023,1
2023-04-01 15:00,123.0133333,0,4,16,2023,1
2023-04-01 16:00,168.5633333,0,4,17,2023,1
2023-04-01 17:00,236.9383333,0,4,18,2023,1
2023-04-01 18:00,219.9775,0,4,19,2023,1
2023-04-01 19:00,129.52,0,4,20,2023,1
2023-04-01 20:00,126.175,0,4,21,2023,1
2023-04-01 21:00,120.9116667,0,4,22,2023,1
2023-04-01 22:00,121.7775,0,4,23,2023,1
2023-04-01 23:00,128.0625,0,4,24,2023,1
2023-04-02 00:00,117.2633333,0,4,1,2023,2
2023-04-02 01:00,120.8125,0,4,2,2023,2
2023-04-02 02:00,129.0258333,0,4,3,2023,2
2023-04-02 03:00,136.0233333,0,4,4,2023,2
2023-04-02 04:00,149.8008333,0,4,5,2023,2
2023-04-02 05:00,139.6241667,0,4,6,2023,2
2023-04-02 06:00,146.3725,0,4,7,2023,2
2023-04-02 07:00,90.14666667,0,4,8,2023,2
2023-04-02 08:00,56.00583333,0,4,9,2023,2
2023-04-02 09:00,22.19833333,0,4,10,2023,2
2023-04-02 10:00,1.3075,0,4,11,2023,2
2023-04-02 11:00,-1.3175,0,4,12,2023,2
2023-04-02 12:00,43.12666667,0,4,13,2023,2
2023-04-02 13:00,63.51666667,0,4,14,2023,2
2023-04-02 14:00,79.71916667,0,4,15,2023,2
2023-04-02 15:00,63.9025,0,4,16,2023,2
2023-04-02 16:00,114.3058333,0,4,17,2023,2
2023-04-02 17:00,258.7416667,0,4,18,2023,2
2023-04-02 18:00,289.0008333,0,4,19,2023,2
2023-04-02 19:00,123.6616667,0,4,20,2023,2
2023-04-02 20:00,122.94,0,4,21,2023,2
2023-04-02 21:00,118.8533333,0,4,22,2023,2
2023-04-02 22:00,129.2291667,0,4,23,2023,2
2023-04-02 23:00,132.5491667,0,4,24,2023,2
2023-04-03 00:00,109.35,1,4,1,2023,3
2023-04-03 01:00,107.0508333,1,4,2,2023,3
2023-04-03 02:00,91.02583333,1,4,3,2023,3
2023-04-03 03:00,109.4816667,1,4,4,2023,3
2023-04-03 04:00,117.275,1,4,5,2023,3
2023-04-03 05:00,120.8658333,1,4,6,2023,3
2023-04-03 06:00,196.3258333,1,4,7,2023,3
2023-04-03 07:00,120.625,1,4,8,2023,3
2023-04-03 08:00,79.73666667,1,4,9,2023,3
2023-04-03 09:00,87.35166667,1,4,10,2023,3
2023-04-03 10:00,83.39416667,1,4,11,2023,3
2023-04-03 11:00,74.40416667,1,4,12,2023,3
2023-04-03 12:00,94.81,1,4,13,2023,3
2023-04-03 13:00,102.5783333,1,4,14,2023,3
2023-04-03 14:00,114.6258333,1,4,15,2023,3
2023-04-03 15:00,129.9566667,1,4,16,2023,3
2023-04-03 16:00,182.7616667,1,4,17,2023,3
2023-04-03 17:00,291.5458333,1,4,18,2023,3
2023-04-03 18:00,272.4775,1,4,19,2023,3
2023-04-03 19:00,171.92,1,4,20,2023,3
2023-04-03 20:00,147.185,1,4,21,2023,3
